timestamp,ticker,return_pct,sharpe,max_drawdown,win_rate,trades,final_value,initial_capital,lookback_window,label_threshold,learning_rate,phase_flexibility,lateral_strength,input_threshold,kerr_constant,system_energy,buy_threshold,sell_threshold,search_depth,trailing_stop_pct,accuracy
2025-12-01 11:26:03,NVDA,4.252654685974122,4.023903389461485,-0.29%,67.54%,115,10425.265468597412,10000,30,0.012146887795836872,0.10645487514831467,0.12938711452693347,0.24914423293403887,0.722189895209874,0.3010665038631883,59.91158546828183,20.212644715522387,-32.244219156997964,3,0.04531897404623736,56.98924731182796
2025-12-01 11:26:16,NVDA,4.398988914489746,3.1144268099956687,-0.28%,52.08%,145,10439.898891448975,10000,35,0.017690980169524823,0.11233889818730075,0.13675169094425083,0.24729263135747584,0.7358731008658121,0.29985416774641294,49.64092241902782,29.139997400402095,-26.437963055986145,3,0.07856830427973036,53.69565217391305
2025-12-01 11:26:27,NVDA,4.4466103744506835,2.704914018348611,-0.29%,48.41%,158,10444.661037445068,10000,30,0.021587392810094072,0.11587490707451897,0.14268029854419573,0.15150010335109657,0.7366036278708128,0.25309639061915323,47.91960572885162,30.53483069783118,-27.552102024799538,3,0.06973513829547284,52.25806451612903
2025-12-01 11:26:37,NVDA,2.710923194885254,0.9973735593308821,-0.52%,48.41%,127,10271.092319488525,10000,25,0.016573157754363528,0.09972220311791138,0.13072310939246812,0.15733817918329782,0.7727008139099589,0.300631665895802,56.640400797673585,33.08007199833732,-19.634916712987504,3,0.07565252881476077,52.97872340425533
2025-12-01 11:26:48,NVDA,3.0207578277587888,1.3560318788984835,-0.34%,51.56%,129,10302.075782775879,10000,25,0.014871736917748787,0.1386497449044643,0.16934531657670393,0.15335060962928554,0.7576478311786415,0.3842773329426503,53.65710371715184,30.478409103460756,-15.470682080654004,3,0.056495351529406844,55.53191489361702
2025-12-01 11:26:58,NVDA,4.216436386108398,2.6909936284154687,-0.37%,54.42%,148,10421.64363861084,10000,30,0.01567795232481214,0.14917160407047403,0.09997830790086157,0.1490859248588751,0.7686877174915985,0.25892481526075994,42.5072842291741,15.802187696165621,-32.49645698719471,3,0.05751330272713531,53.76344086021505
2025-12-01 11:27:09,NVDA,2.266199493408203,0.30347046920154935,-0.63%,43.90%,124,10226.61994934082,10000,25,0.016854677891318084,0.0873163924621654,0.09270555337996822,0.13978921847108308,0.7740081607741013,0.33279947721753456,53.470116560605035,33.26773005320106,-24.084650493666793,3,0.0452647776396038,53.61702127659574
2025-12-01 11:27:19,NVDA,1.74621524810791,0.2088404089758531,-0.60%,54.46%,102,10174.621524810791,10000,25,0.011188700689027546,0.056326526872759845,0.06127945779365767,0.17490643523329338,0.7738525485183139,0.37178065333606614,44.90993824984203,35.00896528038125,-34.04997656138382,3,0.05813545113665272,57.234042553191486
2025-12-01 11:27:34,NVDA,4.512940216064453,4.652646607989088,-0.42%,66.06%,110,10451.294021606445,10000,30,0.012729550455869591,0.06305494698029382,0.08800730149459868,0.2282700915984048,0.7087658835785411,0.13335579868004682,41.60788616023144,16.333915232954812,-24.04280902359182,3,0.07045763359100625,55.91397849462365
2025-12-01 11:27:52,NVDA,4.612838134765624,4.834118211333027,-0.19%,66.09%,116,10461.283813476562,10000,30,0.013862006068115554,0.06450176846228464,0.1749322623740059,0.21402133487128205,0.7905520137716356,0.1078415052567,55.91332930500226,23.079186935063333,-29.589182856533817,3,0.06875367924217335,56.774193548387096
2025-12-01 11:28:02,NVDA,0.0,,,,0,0,10000,30,0.023548198531144045,0.08927843579723319,0.1633301107183321,0.2509610097804532,0.7738647164467135,0.17686459992534476,54.84760767311697,21.283444753469766,-20.72163024463271,3,0.06361859880440034,0.0
2025-12-01 11:28:18,NVDA,2.4154981994628906,0.5009077774351189,-0.42%,48.84%,130,10241.549819946289,10000,25,0.016524510009164047,0.1036811867612161,0.08289619582081051,0.16437974277309,0.7691764246206764,0.22590803272378768,57.698511343077925,33.679005159887524,-32.68362097851264,3,0.05222286278114316,55.53191489361702
2025-12-01 11:28:38,NVDA,4.217609519958496,3.615414106295289,-0.30%,63.56%,119,10421.76095199585,10000,30,0.011725685404754256,0.14529630480518177,0.16858918108548365,0.18692259248602838,0.7089134126275909,0.27846204572614164,56.93986556823755,21.038138855110354,-28.287544620443974,3,0.048642810041253225,56.98924731182796
2025-12-01 11:29:44,NVDA,4.403331871032715,3.513937729715118,-0.41%,62.02%,130,10440.333187103271,10000,35,0.01399979393117844,0.11610787749915506,0.08483461219614902,0.24916094283103093,0.7415635323773118,0.1062553253484403,53.32958694591426,10.770904772449516,-13.184081375128176,3,0.059693453578958125,55.869565217391305
2025-12-01 11:29:53,NVDA,3.916990051269531,2.2981109923320826,-0.28%,50.00%,139,10391.699005126953,10000,35,0.019091194200850994,0.07510587603311933,0.1144283161540296,0.12388023941796722,0.7348011606112653,0.3574173735322498,53.35278505559859,14.788697709735418,-16.261374254453735,3,0.05315479529623084,54.565217391304344
2025-12-01 11:30:03,NVDA,4.016133651733399,2.085064173873601,-0.18%,49.69%,160,10401.61336517334,10000,30,0.02211807898717664,0.08509262441380322,0.16956176893790043,0.2043898117844186,0.7339286124525162,0.30242932291427954,41.685781881248026,5.760223576284482,-17.61997085621424,3,0.07317310563568716,50.967741935483865
2025-12-01 11:30:12,NVDA,2.8826537704467774,1.404061473942476,-0.46%,55.26%,115,10288.265377044678,10000,25,0.012932936202624812,0.13438969336622497,0.10486404810269603,0.1968337753060737,0.7073314756354568,0.23384083399728994,46.03749575650755,9.134629244654484,-6.1944804890261995,3,0.046090159204263736,58.29787234042553
2025-12-01 11:30:21,NVDA,4.74061222076416,3.915332261013129,-0.18%,60.00%,136,10474.061222076416,10000,30,0.016042893493314683,0.08912901135527607,0.17430008576682707,0.2881338634261041,0.7178826746810164,0.16181427381462815,49.16939470545667,10.369843218844654,-10.072940496025785,3,0.04794157719264146,52.903225806451616
2025-12-01 11:30:31,NVDA,2.4454521560668945,0.8539227308298315,-0.32%,51.79%,113,10244.54521560669,10000,25,0.013154288617224385,0.13487809662591158,0.15911237349663188,0.10693953348821626,0.7299372828860343,0.21719528750670994,44.30230229346089,18.497825226541874,-17.739473820147673,3,0.043990944459199065,57.234042553191486
2025-12-01 11:30:40,NVDA,2.9893157958984373,1.0347950488888988,-0.41%,47.45%,138,10298.931579589844,10000,25,0.018989803930799444,0.1382323980646015,0.13091592249400347,0.13286633498494432,0.7017353994309293,0.2647394721306165,59.836313230330276,12.62256540598938,-19.3492547043608,3,0.043543934195307,52.97872340425533
2025-12-01 11:30:50,NVDA,2.295766944885254,0.2579185294344352,-0.59%,46.46%,128,10229.576694488525,10000,25,0.020146645073729586,0.05524085878921806,0.12049217283553904,0.1302735334508813,0.7407456817963465,0.34565084385271594,53.47803262242739,19.498763118617454,-8.42824138129259,3,0.07824727055931531,52.55319148936171
2025-12-01 11:30:59,NVDA,2.6460290908813477,1.1434355273075227,-0.33%,53.85%,118,10264.602909088135,10000,25,0.011389916156568853,0.14693013917739803,0.08070874111737697,0.14670379476981724,0.7760560285283634,0.2339411526538917,55.37253855613549,17.47251999873602,-18.427846190636277,3,0.05492328793779261,59.148936170212764
2025-12-01 11:31:08,NVDA,3.3850573348999027,3.131369162919515,-0.33%,60.95%,106,10338.50573348999,10000,30,0.010509815864630085,0.05557118665204933,0.09370276103936193,0.17836638875111954,0.769379580019479,0.11561811485397457,42.51143595536466,16.219979637326034,-6.800552310789621,3,0.061440839226751504,56.774193548387096
2025-12-01 11:31:17,NVDA,4.98262279510498,4.441358287277307,-0.17%,58.27%,128,10498.262279510498,10000,35,0.015140741873041638,0.10706075902308107,0.0966132782287395,0.2494526015802984,0.7391753997653001,0.33507291979759096,40.443483089798825,8.684678933751886,-11.633803107109928,3,0.07013381186081807,57.826086956521735
2025-12-01 11:31:26,NVDA,4.2330307769775395,3.188595824550736,-0.19%,53.62%,139,10423.303077697754,10000,30,0.01766179918965415,0.11016292977863268,0.18801696667834683,0.246790227180027,0.7677935917507684,0.13982652331890325,42.079057635130376,16.132737753481663,-10.015212681155152,3,0.05008677025883368,53.333333333333336
2025-12-01 11:31:36,NVDA,2.4925685501098633,0.5563202829717449,-0.51%,48.06%,130,10249.256855010986,10000,25,0.016199155411693065,0.12706711871589954,0.08145389063854783,0.11516038647168472,0.7107202162176026,0.15719066389504632,49.504684524681295,18.87687058642736,-5.780607320870244,3,0.06934431739400007,54.04255319148936
2025-12-01 11:31:45,NVDA,3.7075078582763674,1.8695192641622038,-0.30%,50.00%,151,10370.750785827637,10000,30,0.022127077170154497,0.06638930919373713,0.15468571183602073,0.2919025804345604,0.733570746099281,0.3212263725633393,41.0775505376433,11.928930093292276,-16.36956613155292,3,0.06697271855058076,50.10752688172043
2025-12-01 11:31:54,NVDA,4.265573234558105,2.8902586717304644,-0.35%,52.78%,145,10426.55732345581,10000,30,0.019278370304067906,0.11587638255683888,0.07160605198481633,0.19521493653447958,0.7151612753153624,0.1576635937833016,43.42037721881323,17.239681861611142,-10.894415169505752,3,0.06391047962217264,51.61290322580645
2025-12-01 11:32:03,NVDA,2.494451713562012,0.3338558297609822,-0.44%,45.65%,139,10249.445171356201,10000,25,0.01929050238672149,0.09889025141635605,0.14449014097550655,0.11950928365938594,0.7656147908946028,0.2597531029293686,40.06771273083617,12.141084118071689,-18.59742242965415,3,0.06456478118589143,52.12765957446809
2025-12-01 11:32:12,NVDA,4.6349373626708985,3.621827245416887,-0.18%,52.94%,137,10463.49373626709,10000,35,0.017115481618851316,0.12341222311724911,0.09306468484632263,0.2177183123631567,0.7429966419539825,0.20653148058264068,45.42970860042785,9.868326104853878,-11.807210502662604,3,0.07082063929387904,56.30434782608695
2025-12-01 11:32:22,NVDA,4.07383918762207,3.9421048316590728,-0.42%,65.14%,110,10407.383918762207,10000,30,0.011483902203205033,0.05441698789164067,0.17688016303955362,0.21556678264498075,0.7169299375684594,0.11868827131692133,57.441879657275635,11.017066663689059,-8.650556379066979,3,0.06570055616295901,56.55913978494623
2025-12-01 11:32:34,NVDA,4.117109680175781,2.8908254967411895,-0.19%,54.23%,143,10411.710968017578,10000,30,0.01642545200847802,0.12465207793850137,0.10601989954705185,0.26729176304932467,0.7846314281179415,0.2854256529076943,41.485832941782775,8.549675982361391,-11.388138417541354,3,0.05868812012171544,53.5483870967742
2025-12-01 11:32:51,NVDA,4.15303897857666,2.7609636135368576,-0.14%,54.86%,145,10415.303897857666,10000,35,0.016404391799025374,0.13879031122844615,0.12114013762366906,0.11711942774869695,0.7910445054312799,0.1291244805199666,58.392765850340155,12.070207102513297,-14.344479000442368,3,0.044983755420529875,52.60869565217391
2025-12-01 11:33:00,NVDA,3.281314735412598,0.9610737696319284,-0.16%,45.68%,163,10328.13147354126,10000,35,0.022575029709127115,0.13125471646477288,0.092035470930559,0.10297167437355076,0.7952070868063442,0.3891801019043728,47.09799705119008,11.063481995278671,-10.328077086051476,3,0.06947797468096788,51.52173913043478
2025-12-01 11:33:14,NVDA,2.658783836364746,0.8267865647575154,-0.37%,46.21%,133,10265.878383636475,10000,25,0.023173631119877382,0.06525129038385968,0.0973867188455276,0.2571587187367309,0.7067687013711973,0.11053740391947013,51.247943681763985,13.182960434030358,-18.550568891252055,3,0.05949282305569487,50.42553191489362
2025-12-01 11:33:29,NVDA,2.0671791458129882,-0.030989848501943303,-0.55%,50.00%,131,10206.717914581299,10000,25,0.01519822754061443,0.07335365763084317,0.13294459280560816,0.15945504698029195,0.7960321248929841,0.10175145467577085,56.28828776601412,8.813805469035174,-12.556538152311244,3,0.07818709137217843,55.1063829787234
2025-12-01 11:33:41,NVDA,2.2950344467163086,-0.005380378986153081,-0.44%,45.45%,144,10229.50344467163,10000,25,0.019451492179701282,0.10309179692238205,0.061850389908155445,0.16589713898896924,0.7520966174186928,0.38142227478823965,40.95974199439576,10.836687880399191,-13.986886875794486,3,0.061238017216644014,52.34042553191489
2025-12-01 11:33:53,NVDA,2.0072002029418945,0.1929051869736461,-0.56%,55.56%,118,10200.72002029419,10000,25,0.010897934662293551,0.11013045298596827,0.10470114874998022,0.14763365419362223,0.7801336436665632,0.39244946987157714,42.37814641926878,6.65561248872665,-17.64450116407083,3,0.05552964291672858,57.659574468085104
2025-12-01 11:34:02,NVDA,4.077125129699707,3.1780842272649332,-0.28%,59.84%,128,10407.71251296997,10000,30,0.014228322142892432,0.13447920519619616,0.06898341846418514,0.24035477041550157,0.7304250096479833,0.2691236739935765,53.2620033627369,12.374755467179638,-7.610487200005359,3,0.07432288219178391,55.6989247311828
2025-12-01 11:34:11,NVDA,3.4928924942016604,2.640255336815495,-0.48%,57.76%,117,10349.289249420166,10000,35,0.013682962582193774,0.05492772875322452,0.0672744095509619,0.14109705439443204,0.7573326777253054,0.2545785859100861,48.72363841926437,6.404124373662424,-16.53070301824278,3,0.060048961302053935,55.65217391304348
2025-12-01 11:34:21,NVDA,3.3351628494262693,0.9930708221714386,-0.37%,46.25%,161,10333.516284942627,10000,35,0.022911500732016865,0.07586840706573725,0.19313947249656233,0.10477496913341622,0.7481204477000212,0.31404053596368997,41.91109423976385,17.644549625423174,-8.78021663049359,3,0.04824946845404537,49.34782608695652
2025-12-01 11:34:31,NVDA,4.133238220214844,2.486216351978173,-0.17%,50.65%,155,10413.323822021484,10000,30,0.023376484332522977,0.08316951001958506,0.1624719077447853,0.14243981935521752,0.7346296149446774,0.32535672201319943,50.41560494124255,8.564625407680925,-10.468688134040564,3,0.05218192331822961,50.752688172043015
2025-12-01 11:34:42,NVDA,2.4152198028564453,0.4684635712916646,-0.68%,45.38%,131,10241.521980285645,10000,25,0.016270359800529186,0.11261194340560804,0.10676342876827805,0.24184772325558215,0.7608539337329592,0.10392740123789676,49.327194165686876,17.47599646414475,-15.133732511092186,3,0.06770741128330038,54.680851063829785
2025-12-01 11:34:53,NVDA,3.7924927902221675,2.8397793514594034,-0.24%,57.14%,127,10379.249279022217,10000,30,0.01625142589298835,0.09027210045354361,0.059577473526249605,0.22383225431382853,0.7155372526805567,0.14748728878009262,48.36373447269255,19.439974091184936,-17.723408594427873,3,0.05168668516811491,50.967741935483865
2025-12-01 11:35:03,NVDA,3.6114319229125975,1.758962724849018,-0.35%,47.02%,152,10361.14319229126,10000,30,0.01914544774247919,0.0919804707908575,0.07491747777691543,0.11318308313054731,0.7633368901585584,0.1469046528729825,50.13930811825938,14.296934176908229,-18.721142878166745,3,0.06929921937376443,51.3978494623656
2025-12-01 11:35:18,NVDA,2.799733772277832,1.0838799794940952,-0.37%,53.28%,123,10279.973377227783,10000,25,0.012195230676651079,0.1438804246232266,0.05777675074743354,0.19838730318786124,0.7451765827363009,0.36069812787556965,51.9632538906039,6.455872753580392,-12.327348202803108,3,0.06890240450220272,58.29787234042553
2025-12-01 11:35:28,NVDA,2.240610237121582,0.214845472948824,-0.62%,45.38%,131,10224.061023712158,10000,25,0.015928189028775408,0.10301391347123254,0.17888042233801144,0.19215670377135774,0.7540052232929877,0.37967273582842054,51.782224640714745,5.000671526664239,-14.684731360242296,3,0.04777363390131454,53.829787234042556
2025-12-01 11:35:39,NVDA,2.1011746597290037,0.6012337670153435,-0.78%,56.07%,108,10210.1174659729,10000,25,0.010622022828498027,0.08227791131655124,0.19578230285820858,0.1926671288222389,0.7970163711879995,0.19873827263825586,50.358074102234134,18.914115153123625,-18.674846142911026,3,0.049623206656994844,56.80851063829787
2025-12-01 11:35:50,NVDA,2.88198429107666,0.3738352462856249,-0.30%,40.12%,163,10288.198429107666,10000,25,0.024882406727241676,0.07282891659743992,0.11202422888662272,0.1627275445023442,0.762416769428056,0.12414211414416342,58.45339452038441,16.77571053363392,-12.190472804899752,3,0.05702857198145299,51.70212765957447
2025-12-01 11:36:01,NVDA,3.5687394332885742,2.3328546591194277,-0.35%,51.52%,133,10356.873943328857,10000,30,0.018365456607357087,0.05436494675288485,0.18122030004781292,0.24532447069717567,0.7560804109883883,0.3179494875931893,56.8118361395283,6.502947440272147,-11.133960223580985,3,0.0649218139336158,52.04301075268817
2025-12-01 11:36:11,NVDA,2.316439094543457,0.8028043606177016,-0.47%,48.21%,113,10231.643909454346,10000,25,0.015047261263642451,0.06978188537418284,0.17454439207307917,0.23797091923983058,0.7536565741727033,0.27348197025267124,40.343302900982906,19.64152669327847,-15.802770237754522,3,0.06338429094485809,55.53191489361702
2025-12-01 11:36:22,NVDA,4.1697957229614255,3.5353874457792163,-0.12%,64.75%,123,10416.979572296143,10000,30,0.012127035444274894,0.12818101830456863,0.1895611933529906,0.2593734521801423,0.7853862433952334,0.2392383886401289,53.382955776760376,17.58329208005849,-10.659763094881951,3,0.07726955280692376,56.55913978494623
2025-12-01 11:36:33,NVDA,1.9414155197143554,0.35586898450365456,-0.61%,56.00%,101,10194.141551971436,10000,25,0.011896188900389747,0.08216616209306177,0.0914056367083845,0.16494394224888656,0.7131969772825376,0.28867797893493713,46.31267999714212,14.357028405978435,-7.970146395911055,3,0.04556565605103067,57.234042553191486
2025-12-01 11:36:44,NVDA,4.587094688415528,3.0129233311062262,-0.31%,54.97%,152,10458.709468841553,10000,30,0.017350342671383343,0.141310615644715,0.08666577519971524,0.23725014558854776,0.7187741071161405,0.2934866112968082,46.71666067765976,13.322698696666889,-8.59622562273585,3,0.06898588580704468,53.333333333333336
2025-12-01 11:36:55,NVDA,2.9151729202270507,0.7047801338362084,-0.39%,44.30%,150,10291.517292022705,10000,25,0.021573343712391134,0.11154100953416977,0.17915043245626433,0.16824472963078035,0.712656750877285,0.11154808483586676,52.86558547093674,10.266116052131451,-16.058331813680162,3,0.0424429331679046,52.34042553191489
2025-12-01 11:37:06,NVDA,3.6477798843383793,1.8507861008475734,-0.26%,46.62%,149,10364.777988433838,10000,35,0.021564292516200935,0.07441302189027518,0.06970552266543902,0.20912248199183578,0.7419217239343113,0.3764246684158763,48.99005961031699,15.616040993304425,-19.233225365266012,3,0.0718409548992339,51.08695652173913
2025-12-01 11:37:16,NVDA,2.1319394302368164,0.42343070740924355,-0.53%,54.78%,116,10213.193943023682,10000,25,0.01130144138735881,0.11848365321388296,0.12843927412133344,0.27900046831806896,0.7745672416338608,0.3677475360039735,41.939135154864935,18.329456384641457,-12.535517041626962,3,0.068626789474898,58.08510638297872
2025-12-01 11:37:26,NVDA,4.065589256286621,3.9946620655867706,-0.38%,61.76%,103,10406.558925628662,10000,35,0.01245227316415609,0.0651048791513082,0.1677913889662216,0.27659491452406226,0.73343979873346,0.2961239037198813,48.05544167663558,17.515334890963842,-8.561534937766027,3,0.07023396976366239,57.826086956521735
2025-12-01 11:37:35,NVDA,5.275486793518066,4.835549513210891,-0.24%,65.15%,133,10527.548679351807,10000,35,0.013967286353809557,0.12871241364256725,0.07868528563723044,0.24303686177746722,0.7541821868352537,0.13701487300304388,50.6473881337022,8.415923256533706,-9.035528868528704,3,0.0782758478638004,57.391304347826086
2025-12-01 11:37:44,NVDA,4.459689559936524,4.315473351726559,-0.28%,62.24%,99,10445.968955993652,10000,35,0.013252926761537146,0.0652704724910044,0.1612655985065135,0.19898595615476156,0.7078775281218322,0.11528562960430784,48.32184644171461,13.651320181601564,-6.105671705319578,3,0.05757256515305213,58.26086956521739
2025-12-01 11:37:53,NVDA,1.8970718765258787,0.07664544439629635,-0.49%,47.83%,116,10189.707187652588,10000,25,0.014434731244406923,0.08214477235933991,0.1214642807340025,0.14976911356305506,0.7184582900447736,0.2900373173233862,59.70831235423549,8.63668192731022,-16.642366480978094,3,0.07080474617443122,55.95744680851064
2025-12-01 11:38:03,NVDA,3.513342170715332,1.9586677495299936,-0.20%,47.55%,144,10351.334217071533,10000,30,0.022639635214113628,0.06590960735074593,0.06871303444456586,0.19556582721378263,0.7737420240681897,0.2589577310722817,51.95185832427995,18.01010357821854,-12.99909680845662,3,0.0738474334055031,50.53763440860215
2025-12-01 11:38:12,NVDA,3.7473033523559574,2.0433119474268056,-0.31%,50.33%,152,10374.730335235596,10000,30,0.019720179430042832,0.06698717391713901,0.13292640443964526,0.10546902037497757,0.7665280190677776,0.3681472642996927,53.561289907576224,9.227321077297383,-5.403852988778187,3,0.047318785022534594,49.46236559139785
2025-12-01 11:38:22,JPM,1.7538267517089843,-2.0515332870122496,-0.18%,33.92%,172,10175.382675170898,10000,30,0.017019517298559397,0.09170575962761893,0.1166282660331989,0.17937707318990861,0.7494809743984585,0.17410341936078289,47.65604789330637,15.837583433417603,-7.270333617202658,3,0.0586251262450988,47.956989247311824
2025-12-01 11:38:33,JPM,1.8857948303222654,-0.6357747091978129,-0.18%,40.30%,135,10188.579483032227,10000,25,0.018518740704696474,0.06523998628453997,0.12473307202282692,0.19196878533475215,0.7002576424214145,0.3478095239106829,48.973488479482675,9.599334744007294,-16.197333589524852,3,0.05926855578383426,50.42553191489362
2025-12-01 11:38:45,JPM,0.9602052307128905,-3.4042606412792473,-0.28%,33.86%,128,10096.020523071289,10000,30,0.022068291403396844,0.13035662723138408,0.10639507377841458,0.27835223384769786,0.7626569705315145,0.1733713241700462,40.72970879518482,6.218694599813698,-14.23978101563223,3,0.04925684784284055,54.40860215053763
2025-12-01 11:39:03,JPM,1.7429296875,-1.127762412280099,-0.19%,39.01%,142,10174.29296875,10000,25,0.018623071114864408,0.054266325787972,0.060609764835306286,0.11616784724537002,0.7387776879879511,0.1517055040446163,55.339956525265464,12.226139207692983,-12.407218073177663,3,0.06930897221292581,50.0
2025-12-01 11:39:20,JPM,2.7559521484375,0.16654316531603824,-0.24%,38.55%,167,10275.59521484375,10000,30,0.01373370487969174,0.09697110468187142,0.13544019897550086,0.16041932906540157,0.7317505446682074,0.10545616603408137,58.83635062454087,10.569444479112741,-15.31820402879709,3,0.07809885483715683,47.52688172043011
2025-12-01 11:39:36,JPM,1.6865879821777345,-1.5891845417883974,-0.28%,36.36%,166,10168.658798217773,10000,35,0.011910153174840414,0.06478038433699088,0.08864144935856641,0.18587793424555682,0.777712149927899,0.3506270304075013,44.46258726868471,17.394038612866005,-14.288372682010088,3,0.0760800668805742,48.26086956521739
2025-12-01 11:39:55,JPM,1.0645655822753908,-2.904320517684725,-0.24%,33.58%,138,10106.456558227539,10000,30,0.02051617544162046,0.12457244456594592,0.17582383959690978,0.27290453443575624,0.783515733748636,0.2579766778534941,53.526311510518234,8.462403178907737,-11.05764520486395,3,0.054445346146342576,53.118279569892465
2025-12-01 11:40:11,JPM,2.158867492675781,-1.6954076914804406,-0.35%,37.50%,193,10215.886749267578,10000,30,0.014159818193437718,0.07756629234673174,0.0689932187896224,0.22239753704397922,0.7980652246431276,0.39358794572275047,40.51662486380896,7.787063053451358,-10.22059662928713,3,0.05274312211104157,46.236559139784944
